id;instrumento;acorde;acorde_enarmonico;tonica;tonica_pt;qualidade;formula_intervalar;variacao;afinacao_grave_para_agudo;casas_grave_para_agudo;dedos_grave_para_agudo;notas_resultantes;casa_inicial;pestana;cordas_abafadas;cordas_soltas;baixo;dificuldade;observacoes;fonte
ukulele-Fm7-2;ukulele;Fm7;;F;Fá;menor com sétima;1 b3 5 b7;2;G-C-E-A;5-5-4-6;2-3-1-4;C-F-G#-D#;4;não;;;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fm7-3;ukulele;Fm7;;F;Fá;menor com sétima;1 b3 5 b7;3;G-C-E-A;8-8-8-8;1-1-1-1;D#-G#-C-F;8;"sim; dedo 1 na casa 8, cordas 1 a 4";;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F6-1;ukulele;F6;;F;Fá;sexta;1 3 5 6;1;G-C-E-A;10-0-10-0;1-0-1-0;F-C-D-A;10;"sim; dedo 1 na casa 10, cordas 1 a 3";;2,4;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F6-2;ukulele;F6;;F;Fá;sexta;1 3 5 6;2;G-C-E-A;5-5-5-5;1-1-1-1;C-F-A-D;5;"sim; dedo 1 na casa 5, cordas 1 a 4";;;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F6-3;ukulele;F6;;F;Fá;sexta;1 3 5 6;3;G-C-E-A;5-2-1-0;3-2-1-0;C-D-F-A;1;não;;4;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fm6-1;ukulele;Fm6;;F;Fá;menor com sexta;1 b3 5 6;1;G-C-E-A;5-5-4-5;2-3-1-4;C-F-G#-D;4;não;;;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fm6-2;ukulele;Fm6;;F;Fá;menor com sexta;1 b3 5 6;2;G-C-E-A;7-8-8-8;1-2-3-4;D-G#-C-F;7;não;;;D;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fm6-3;ukulele;Fm6;;F;Fá;menor com sexta;1 b3 5 6;3;G-C-E-A;1-2-1-3;1-2-1-3;G#-D-F-C;1;"sim; dedo 1 na casa 1, cordas 1 a 3";;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fdim-1;ukulele;Fdim;;F;Fá;diminuto;1 b3 b5;1;G-C-E-A;10-8-7-8;4-2-1-3;F-G#-B-F;7;não;;;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fdim-2;ukulele;Fdim;;F;Fá;diminuto;1 b3 b5;2;G-C-E-A;X-5-4-2;X-3-2-1;X-F-G#-B;2;não;1;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fdim-3;ukulele;Fdim;;F;Fá;diminuto;1 b3 b5;3;G-C-E-A;10-8-7-X;3-2-1-X;F-G#-B-X;7;não;4;;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Faug-1;ukulele;Faug;;F;Fá;aumentado;1 3 #5;1;G-C-E-A;10-9-9-0;2-1-1-0;F-A-C#-A;9;"sim; dedo 1 na casa 9, cordas 2 a 3";;4;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Faug-2;ukulele;Faug;;F;Fá;aumentado;1 3 #5;2;G-C-E-A;X-5-5-4;X-2-3-1;X-F-A-C#;4;não;1;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Faug-3;ukulele;Faug;;F;Fá;aumentado;1 3 #5;3;G-C-E-A;10-X-9-0;2-X-1-0;F-X-C#-A;9;não;2;4;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fsus2-1;ukulele;Fsus2;;F;Fá;suspenso com segunda;1 2 5;1;G-C-E-A;10-0-X-10;1-0-X-1;F-C-X-G;10;"sim; dedo 1 na casa 10, cordas 1 a 4";3;2;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fsus2-2;ukulele;Fsus2;;F;Fá;suspenso com segunda;1 2 5;2;G-C-E-A;10-0-8-10;2-0-1-3;F-C-C-G;8;não;;2;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fsus2-3;ukulele;Fsus2;;F;Fá;suspenso com segunda;1 2 5;3;G-C-E-A;X-5-3-3;X-2-1-1;X-F-G-C;3;"sim; dedo 1 na casa 3, cordas 3 a 4";1;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fsus4-1;ukulele;Fsus4;;F;Fá;suspenso com quarta;1 4 5;1;G-C-E-A;10-10-8-8;2-3-1-1;F-A#-C-F;8;"sim; dedo 1 na casa 8, cordas 3 a 4";;;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fsus4-2;ukulele;Fsus4;;F;Fá;suspenso com quarta;1 4 5;2;G-C-E-A;X-0-1-1;X-0-1-1;X-C-F-A#;1;"sim; dedo 1 na casa 1, cordas 3 a 4";1;2;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fsus4-3;ukulele;Fsus4;;F;Fá;suspenso com quarta;1 4 5;3;G-C-E-A;10-0-6-8;3-0-1-2;F-C-A#-F;6;não;;2;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fadd9-1;ukulele;Fadd9;;F;Fá;com nona adicionada;1 3 5 9;1;G-C-E-A;10-9-8-10;3-2-1-4;F-A-C-G;8;não;;;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fadd9-2;ukulele;Fadd9;;F;Fá;com nona adicionada;1 3 5 9;2;G-C-E-A;10-7-8-0;3-1-2-0;F-G-C-A;7;não;;4;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Fadd9-3;ukulele;Fadd9;;F;Fá;com nona adicionada;1 3 5 9;3;G-C-E-A;0-0-1-0;0-0-1-0;G-C-F-A;1;não;;1,2,4;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F9-1;ukulele;F9;;F;Fá;nona dominante;1 3 5 b7 9;1;G-C-E-A;0-3-1-0;0-2-1-0;G-D#-F-A;1;não;;1,4;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F9-2;ukulele;F9;;F;Fá;nona dominante;1 3 5 b7 9;2;G-C-E-A;0-5-5-6;0-1-1-2;G-F-A-D#;5;"sim; dedo 1 na casa 5, cordas 2 a 3";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F9-3;ukulele;F9;;F;Fá;nona dominante;1 3 5 b7 9;3;G-C-E-A;8-7-5-8;3-2-1-4;D#-G-A-F;5;não;;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F5-1;ukulele;F5;;F;Fá;quinta (power chord);1 5;1;G-C-E-A;10-0-8-8;2-0-1-1;F-C-C-F;8;"sim; dedo 1 na casa 8, cordas 3 a 4";;2;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F5-2;ukulele;F5;;F;Fá;quinta (power chord);1 5;2;G-C-E-A;10-0-X-8;2-0-X-1;F-C-X-F;8;não;3;2;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F5-3;ukulele;F5;;F;Fá;quinta (power chord);1 5;3;G-C-E-A;10-0-8-X;2-0-1-X;F-C-C-X;8;não;4;2;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F7b5-1;ukulele;F7b5;;F;Fá;sétima com quinta diminuta;1 3 b5 b7;1;G-C-E-A;10-9-7-6;4-3-2-1;F-A-B-D#;6;não;;;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F7b5-2;ukulele;F7b5;;F;Fá;sétima com quinta diminuta;1 3 b5 b7;2;G-C-E-A;2-3-1-2;2-4-1-3;A-D#-F-B;1;não;;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F7b5-3;ukulele;F7b5;;F;Fá;sétima com quinta diminuta;1 3 b5 b7;3;G-C-E-A;4-3-1-0;3-2-1-0;B-D#-F-A;1;não;;4;B;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#-1;ukulele;F#;Gb;F#;Fá sustenido;maior;1 3 5;1;G-C-E-A;X-6-6-4;X-2-3-1;X-F#-A#-C#;4;não;1;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#-2;ukulele;F#;Gb;F#;Fá sustenido;maior;1 3 5;2;G-C-E-A;6-6-6-X;1-1-1-X;C#-F#-A#-X;6;"sim; dedo 1 na casa 6, cordas 1 a 3";4;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#-3;ukulele;F#;Gb;F#;Fá sustenido;maior;1 3 5;3;G-C-E-A;X-1-2-1;X-1-2-1;X-C#-F#-A#;1;"sim; dedo 1 na casa 1, cordas 2 a 4";1;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m-1;ukulele;F#m;Gbm;F#;Fá sustenido;menor;1 b3 5;1;G-C-E-A;X-6-5-4;X-3-2-1;X-F#-A-C#;4;não;1;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m-2;ukulele;F#m;Gbm;F#;Fá sustenido;menor;1 b3 5;2;G-C-E-A;6-6-5-0;2-3-1-0;C#-F#-A-A;5;não;;4;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m-3;ukulele;F#m;Gbm;F#;Fá sustenido;menor;1 b3 5;3;G-C-E-A;X-6-9-0;X-1-2-0;X-F#-C#-A;6;não;1;4;F#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#7-1;ukulele;F#7;Gb7;F#;Fá sustenido;sétima dominante;1 3 5 b7;1;G-C-E-A;6-6-6-7;1-1-1-2;C#-F#-A#-E;6;"sim; dedo 1 na casa 6, cordas 1 a 3";;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#7-2;ukulele;F#7;Gb7;F#;Fá sustenido;sétima dominante;1 3 5 b7;2;G-C-E-A;6-10-0-9;1-3-0-2;C#-A#-E-F#;6;não;;3;C#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#7-3;ukulele;F#7;Gb7;F#;Fá sustenido;sétima dominante;1 3 5 b7;3;G-C-E-A;3-4-2-4;2-3-1-4;A#-E-F#-C#;2;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#maj7-1;ukulele;F#maj7;Gbmaj7;F#;Fá sustenido;sétima maior;1 3 5 7;1;G-C-E-A;6-6-6-8;1-1-1-2;C#-F#-A#-F;6;"sim; dedo 1 na casa 6, cordas 1 a 3";;;C#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#maj7-2;ukulele;F#maj7;Gbmaj7;F#;Fá sustenido;sétima maior;1 3 5 7;2;G-C-E-A;6-5-6-9;2-1-3-4;C#-F-A#-F#;5;não;;;C#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#maj7-3;ukulele;F#maj7;Gbmaj7;F#;Fá sustenido;sétima maior;1 3 5 7;3;G-C-E-A;10-10-9-9;2-3-1-1;F-A#-C#-F#;9;"sim; dedo 1 na casa 9, cordas 3 a 4";;;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m7-1;ukulele;F#m7;Gbm7;F#;Fá sustenido;menor com sétima;1 b3 5 b7;1;G-C-E-A;6-6-0-0;1-1-0-0;C#-F#-E-A;6;"sim; dedo 1 na casa 6, cordas 1 a 2";;3,4;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m7-2;ukulele;F#m7;Gbm7;F#;Fá sustenido;menor com sétima;1 b3 5 b7;2;G-C-E-A;6-6-5-7;2-3-1-4;C#-F#-A-E;5;não;;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m7-3;ukulele;F#m7;Gbm7;F#;Fá sustenido;menor com sétima;1 b3 5 b7;3;G-C-E-A;6-9-0-9;1-2-0-3;C#-A-E-F#;6;não;;3;C#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#6-1;ukulele;F#6;Gb6;F#;Fá sustenido;sexta;1 3 5 6;1;G-C-E-A;6-6-6-6;1-1-1-1;C#-F#-A#-D#;6;"sim; dedo 1 na casa 6, cordas 1 a 4";;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#6-2;ukulele;F#6;Gb6;F#;Fá sustenido;sexta;1 3 5 6;2;G-C-E-A;3-3-2-4;2-3-1-4;A#-D#-F#-C#;2;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#6-3;ukulele;F#6;Gb6;F#;Fá sustenido;sexta;1 3 5 6;3;G-C-E-A;8-10-9-9;1-4-2-3;D#-A#-C#-F#;8;não;;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m6-1;ukulele;F#m6;Gbm6;F#;Fá sustenido;menor com sexta;1 b3 5 6;1;G-C-E-A;6-6-5-6;2-3-1-4;C#-F#-A-D#;5;não;;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m6-2;ukulele;F#m6;Gbm6;F#;Fá sustenido;menor com sexta;1 b3 5 6;2;G-C-E-A;6-3-2-0;3-2-1-0;C#-D#-F#-A;2;não;;4;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#m6-3;ukulele;F#m6;Gbm6;F#;Fá sustenido;menor com sexta;1 b3 5 6;3;G-C-E-A;8-9-9-9;1-2-3-4;D#-A-C#-F#;8;não;;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#dim-1;ukulele;F#dim;Gbdim;F#;Fá sustenido;diminuto;1 b3 b5;1;G-C-E-A;X-6-8-0;X-1-2-0;X-F#-C-A;6;não;1;4;F#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#dim-2;ukulele;F#dim;Gbdim;F#;Fá sustenido;diminuto;1 b3 b5;2;G-C-E-A;X-6-5-3;X-3-2-1;X-F#-A-C;3;não;1;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#dim-3;ukulele;F#dim;Gbdim;F#;Fá sustenido;diminuto;1 b3 b5;3;G-C-E-A;2-0-2-0;1-0-1-0;A-C-F#-A;2;"sim; dedo 1 na casa 2, cordas 1 a 3";;2,4;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#aug-1;ukulele;F#aug;Gbaug;F#;Fá sustenido;aumentado;1 3 #5;1;G-C-E-A;X-6-6-5;X-2-3-1;X-F#-A#-D;5;não;1;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#aug-2;ukulele;F#aug;Gbaug;F#;Fá sustenido;aumentado;1 3 #5;2;G-C-E-A;3-2-2-1;4-2-3-1;A#-D-F#-A#;1;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#aug-3;ukulele;F#aug;Gbaug;F#;Fá sustenido;aumentado;1 3 #5;3;G-C-E-A;X-2-2-1;X-2-3-1;X-D-F#-A#;1;não;1;;D;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#sus2-1;ukulele;F#sus2;Gbsus2;F#;Fá sustenido;suspenso com segunda;1 2 5;1;G-C-E-A;X-6-4-4;X-2-1-1;X-F#-G#-C#;4;"sim; dedo 1 na casa 4, cordas 3 a 4";1;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#sus2-2;ukulele;F#sus2;Gbsus2;F#;Fá sustenido;suspenso com segunda;1 2 5;2;G-C-E-A;6-6-4-4;2-3-1-1;C#-F#-G#-C#;4;"sim; dedo 1 na casa 4, cordas 3 a 4";;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#sus2-3;ukulele;F#sus2;Gbsus2;F#;Fá sustenido;suspenso com segunda;1 2 5;3;G-C-E-A;6-6-4-X;2-3-1-X;C#-F#-G#-X;4;não;4;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#sus4-1;ukulele;F#sus4;Gbsus4;F#;Fá sustenido;suspenso com quarta;1 4 5;1;G-C-E-A;X-6-7-4;X-2-3-1;X-F#-B-C#;4;não;1;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#sus4-2;ukulele;F#sus4;Gbsus4;F#;Fá sustenido;suspenso com quarta;1 4 5;2;G-C-E-A;X-1-2-2;X-1-2-3;X-C#-F#-B;1;não;1;;C#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#sus4-3;ukulele;F#sus4;Gbsus4;F#;Fá sustenido;suspenso com quarta;1 4 5;3;G-C-E-A;6-6-7-X;1-1-2-X;C#-F#-B-X;6;"sim; dedo 1 na casa 6, cordas 1 a 2";4;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#add9-1;ukulele;F#add9;Gbadd9;F#;Fá sustenido;com nona adicionada;1 3 5 9;1;G-C-E-A;6-8-6-9;1-2-1-3;C#-G#-A#-F#;6;"sim; dedo 1 na casa 6, cordas 1 a 3";;;C#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#add9-2;ukulele;F#add9;Gbadd9;F#;Fá sustenido;com nona adicionada;1 3 5 9;2;G-C-E-A;1-1-2-1;1-1-2-1;G#-C#-F#-A#;1;"sim; dedo 1 na casa 1, cordas 1 a 4";;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#add9-3;ukulele;F#add9;Gbadd9;F#;Fá sustenido;com nona adicionada;1 3 5 9;3;G-C-E-A;3-6-4-4;1-4-2-3;A#-F#-G#-C#;3;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#9-1;ukulele;F#9;Gb9;F#;Fá sustenido;nona dominante;1 3 5 b7 9;1;G-C-E-A;1-4-2-1;1-3-2-1;G#-E-F#-A#;1;"sim; dedo 1 na casa 1, cordas 1 a 4";;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#9-2;ukulele;F#9;Gb9;F#;Fá sustenido;nona dominante;1 3 5 b7 9;2;G-C-E-A;9-8-6-9;3-2-1-4;E-G#-A#-F#;6;não;;;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#9-3;ukulele;F#9;Gb9;F#;Fá sustenido;nona dominante;1 3 5 b7 9;3;G-C-E-A;3-6-4-7;1-3-2-4;A#-F#-G#-E;3;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#5-1;ukulele;F#5;Gb5;F#;Fá sustenido;quinta (power chord);1 5;1;G-C-E-A;X-6-9-9;X-1-2-3;X-F#-C#-F#;6;não;1;;F#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#5-2;ukulele;F#5;Gb5;F#;Fá sustenido;quinta (power chord);1 5;2;G-C-E-A;X-6-2-4;X-3-1-2;X-F#-F#-C#;2;não;1;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#5-3;ukulele;F#5;Gb5;F#;Fá sustenido;quinta (power chord);1 5;3;G-C-E-A;6-6-X-4;2-3-X-1;C#-F#-X-C#;4;não;3;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#7b5-1;ukulele;F#7b5;Gb7b5;F#;Fá sustenido;sétima com quinta diminuta;1 3 b5 b7;1;G-C-E-A;3-4-2-3;2-4-1-3;A#-E-F#-C;2;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#7b5-2;ukulele;F#7b5;Gb7b5;F#;Fá sustenido;sétima com quinta diminuta;1 3 b5 b7;2;G-C-E-A;3-6-0-3;1-2-0-1;A#-F#-E-C;3;"sim; dedo 1 na casa 3, cordas 1 a 4";;3;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-F#7b5-3;ukulele;F#7b5;Gb7b5;F#;Fá sustenido;sétima com quinta diminuta;1 3 b5 b7;3;G-C-E-A;5-6-6-7;1-2-3-4;C-F#-A#-E;5;não;;;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
