id;instrumento;acorde;acorde_enarmonico;tonica;tonica_pt;qualidade;formula_intervalar;variacao;afinacao_grave_para_agudo;casas_grave_para_agudo;dedos_grave_para_agudo;notas_resultantes;casa_inicial;pestana;cordas_abafadas;cordas_soltas;baixo;dificuldade;observacoes;fonte
violao-Esus4-1;violao;Esus4;;E;Mi;suspenso com quarta;1 4 5;1;E-A-D-G-B-E;0-0-2-2-0-0;0-0-1-1-0-0;E-A-E-A-B-E;2;"sim; dedo 1 na casa 2, cordas 3 a 4";;1,2,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Esus4-2;violao;Esus4;;E;Mi;suspenso com quarta;1 4 5;2;E-A-D-G-B-E;0-2-2-2-0-0;0-1-1-1-0-0;E-B-E-A-B-E;2;"sim; dedo 1 na casa 2, cordas 2 a 4";;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Esus4-3;violao;Esus4;;E;Mi;suspenso com quarta;1 4 5;3;E-A-D-G-B-E;0-0-X-2-0-0;0-0-X-1-0-0;E-A-X-A-B-E;2;não;3;1,2,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Eadd9-1;violao;Eadd9;;E;Mi;com nona adicionada;1 3 5 9;1;E-A-D-G-B-E;0-2-2-1-0-2;0-2-3-1-0-4;E-B-E-G#-B-F#;1;não;;1,5;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Eadd9-2;violao;Eadd9;;E;Mi;com nona adicionada;1 3 5 9;2;E-A-D-G-B-E;0-9-9-9-9-0;0-1-1-1-1-0;E-F#-B-E-G#-E;9;"sim; dedo 1 na casa 9, cordas 2 a 5";;1,6;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Eadd9-3;violao;Eadd9;;E;Mi;com nona adicionada;1 3 5 9;3;E-A-D-G-B-E;0-X-4-4-0-4;0-X-1-1-0-1;E-X-F#-B-B-G#;4;"sim; dedo 1 na casa 4, cordas 3 a 6";2;1,5;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E9-1;violao;E9;;E;Mi;nona dominante;1 3 5 b7 9;1;E-A-D-G-B-E;0-11-0-11-0-0;0-1-0-1-0-0;E-G#-D-F#-B-E;11;"sim; dedo 1 na casa 11, cordas 2 a 4";;1,3,5,6;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E9-2;violao;E9;;E;Mi;nona dominante;1 3 5 b7 9;2;E-A-D-G-B-E;0-2-0-1-0-2;0-2-0-1-0-3;E-B-D-G#-B-F#;1;não;;1,3,5;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E9-3;violao;E9;;E;Mi;nona dominante;1 3 5 b7 9;3;E-A-D-G-B-E;0-9-0-9-9-0;0-1-0-1-1-0;E-F#-D-E-G#-E;9;"sim; dedo 1 na casa 9, cordas 2 a 5";;1,3,6;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E5-1;violao;E5;;E;Mi;quinta (power chord);1 5;1;E-A-D-G-B-E;0-2-2-X-0-0;0-1-1-X-0-0;E-B-E-X-B-E;2;"sim; dedo 1 na casa 2, cordas 2 a 3";4;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E5-2;violao;E5;;E;Mi;quinta (power chord);1 5;2;E-A-D-G-B-E;0-2-2-4-0-0;0-1-1-2-0-0;E-B-E-B-B-E;2;"sim; dedo 1 na casa 2, cordas 2 a 3";;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E5-3;violao;E5;;E;Mi;quinta (power chord);1 5;3;E-A-D-G-B-E;0-X-2-X-0-0;0-X-1-X-0-0;E-X-E-X-B-E;2;não;2,4;1,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E7b5-1;violao;E7b5;;E;Mi;sétima com quinta diminuta;1 3 b5 b7;1;E-A-D-G-B-E;0-1-0-1-X-0;0-1-0-1-X-0;E-A#-D-G#-X-E;1;"sim; dedo 1 na casa 1, cordas 2 a 4";5;1,3,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E7b5-2;violao;E7b5;;E;Mi;sétima com quinta diminuta;1 3 b5 b7;2;E-A-D-G-B-E;0-1-0-1-3-0;0-1-0-1-2-0;E-A#-D-G#-D-E;1;"sim; dedo 1 na casa 1, cordas 2 a 4";;1,3,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E7b5-3;violao;E7b5;;E;Mi;sétima com quinta diminuta;1 3 b5 b7;3;E-A-D-G-B-E;0-1-2-1-3-0;0-1-2-1-3-0;E-A#-E-G#-D-E;1;"sim; dedo 1 na casa 1, cordas 2 a 4";;1,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F-1;violao;F;;F;Fá;maior;1 3 5;1;E-A-D-G-B-E;1-0-3-2-1-1;1-0-3-2-1-1;F-A-F-A-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F-2;violao;F;;F;Fá;maior;1 3 5;2;E-A-D-G-B-E;1-0-X-2-1-1;1-0-X-2-1-1;F-A-X-A-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";3;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F-3;violao;F;;F;Fá;maior;1 3 5;3;E-A-D-G-B-E;1-0-X-X-1-1;1-0-X-X-1-1;F-A-X-X-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";3,4;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm-1;violao;Fm;;F;Fá;menor;1 b3 5;1;E-A-D-G-B-E;1-X-X-1-1-1;1-X-X-1-1-1;F-X-X-G#-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2,3;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm-2;violao;Fm;;F;Fá;menor;1 b3 5;2;E-A-D-G-B-E;1-X-3-1-1-1;1-X-2-1-1-1;F-X-F-G#-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm-3;violao;Fm;;F;Fá;menor;1 b3 5;3;E-A-D-G-B-E;1-3-X-1-1-1;1-2-X-1-1-1;F-C-X-G#-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";3;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F7-1;violao;F7;;F;Fá;sétima dominante;1 3 5 b7;1;E-A-D-G-B-E;1-0-1-2-1-1;1-0-1-2-1-1;F-A-D#-A-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F7-2;violao;F7;;F;Fá;sétima dominante;1 3 5 b7;2;E-A-D-G-B-E;1-0-1-X-1-1;1-0-1-X-1-1;F-A-D#-X-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";4;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F7-3;violao;F7;;F;Fá;sétima dominante;1 3 5 b7;3;E-A-D-G-B-E;1-0-1-2-1-X;1-0-1-2-1-X;F-A-D#-A-C-X;1;"sim; dedo 1 na casa 1, cordas 1 a 5";6;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fmaj7-1;violao;Fmaj7;;F;Fá;sétima maior;1 3 5 7;1;E-A-D-G-B-E;1-0-2-2-1-0;1-0-2-3-1-0;F-A-E-A-C-E;1;"sim; dedo 1 na casa 1, cordas 1 a 5";;2,6;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fmaj7-2;violao;Fmaj7;;F;Fá;sétima maior;1 3 5 7;2;E-A-D-G-B-E;1-0-2-2-1-1;1-0-2-3-1-1;F-A-E-A-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fmaj7-3;violao;Fmaj7;;F;Fá;sétima maior;1 3 5 7;3;E-A-D-G-B-E;1-0-3-2-1-0;1-0-3-2-1-0;F-A-F-A-C-E;1;"sim; dedo 1 na casa 1, cordas 1 a 5";;2,6;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm7-1;violao;Fm7;;F;Fá;menor com sétima;1 b3 5 b7;1;E-A-D-G-B-E;1-X-1-1-1-1;1-X-1-1-1-1;F-X-D#-G#-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm7-2;violao;Fm7;;F;Fá;menor com sétima;1 b3 5 b7;2;E-A-D-G-B-E;1-X-1-1-1-X;1-X-1-1-1-X;F-X-D#-G#-C-X;1;"sim; dedo 1 na casa 1, cordas 1 a 5";2,6;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm7-3;violao;Fm7;;F;Fá;menor com sétima;1 b3 5 b7;3;E-A-D-G-B-E;1-3-1-1-X-1;1-2-1-1-X-1;F-C-D#-G#-X-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";5;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F6-1;violao;F6;;F;Fá;sexta;1 3 5 6;1;E-A-D-G-B-E;1-0-0-2-1-1;1-0-0-2-1-1;F-A-D-A-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;2,3;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F6-2;violao;F6;;F;Fá;sexta;1 3 5 6;2;E-A-D-G-B-E;1-0-0-X-1-1;1-0-0-X-1-1;F-A-D-X-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";4;2,3;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F6-3;violao;F6;;F;Fá;sexta;1 3 5 6;3;E-A-D-G-B-E;1-0-0-2-1-X;1-0-0-2-1-X;F-A-D-A-C-X;1;"sim; dedo 1 na casa 1, cordas 1 a 5";6;2,3;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm6-1;violao;Fm6;;F;Fá;menor com sexta;1 b3 5 6;1;E-A-D-G-B-E;1-X-0-1-1-1;1-X-0-1-1-1;F-X-D-G#-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2;3;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm6-2;violao;Fm6;;F;Fá;menor com sexta;1 b3 5 6;2;E-A-D-G-B-E;1-3-0-1-1-1;1-2-0-1-1-1;F-C-D-G#-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;3;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fm6-3;violao;Fm6;;F;Fá;menor com sexta;1 b3 5 6;3;E-A-D-G-B-E;1-3-0-1-3-1;1-2-0-1-3-1;F-C-D-G#-D-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;3;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fdim-1;violao;Fdim;;F;Fá;diminuto;1 b3 b5;1;E-A-D-G-B-E;1-2-3-1-0-1;1-2-3-1-0-1;F-B-F-G#-B-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;5;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fdim-2;violao;Fdim;;F;Fá;diminuto;1 b3 b5;2;E-A-D-G-B-E;1-2-X-1-0-1;1-2-X-1-0-1;F-B-X-G#-B-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";3;5;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fdim-3;violao;Fdim;;F;Fá;diminuto;1 b3 b5;3;E-A-D-G-B-E;1-X-X-1-0-1;1-X-X-1-0-1;F-X-X-G#-B-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2,3;5;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Faug-1;violao;Faug;;F;Fá;aumentado;1 3 #5;1;E-A-D-G-B-E;1-0-3-2-2-1;1-0-4-2-3-1;F-A-F-A-C#-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Faug-2;violao;Faug;;F;Fá;aumentado;1 3 #5;2;E-A-D-G-B-E;1-0-X-2-2-1;1-0-X-2-3-1;F-A-X-A-C#-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";3;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Faug-3;violao;Faug;;F;Fá;aumentado;1 3 #5;3;E-A-D-G-B-E;1-0-3-X-2-1;1-0-3-X-2-1;F-A-F-X-C#-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";4;2;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fsus2-1;violao;Fsus2;;F;Fá;suspenso com segunda;1 2 5;1;E-A-D-G-B-E;1-3-3-0-1-1;1-2-3-0-1-1;F-C-F-G-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fsus2-2;violao;Fsus2;;F;Fá;suspenso com segunda;1 2 5;2;E-A-D-G-B-E;1-3-3-0-1-3;1-2-3-0-1-4;F-C-F-G-C-G;1;"sim; dedo 1 na casa 1, cordas 1 a 5";;4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fsus2-3;violao;Fsus2;;F;Fá;suspenso com segunda;1 2 5;3;E-A-D-G-B-E;1-X-X-0-1-1;1-X-X-0-1-1;F-X-X-G-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2,3;4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fsus4-1;violao;Fsus4;;F;Fá;suspenso com quarta;1 4 5;1;E-A-D-G-B-E;1-1-X-X-1-1;1-1-X-X-1-1;F-A#-X-X-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";3,4;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fsus4-2;violao;Fsus4;;F;Fá;suspenso com quarta;1 4 5;2;E-A-D-G-B-E;1-X-3-3-1-1;1-X-2-3-1-1;F-X-F-A#-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fsus4-3;violao;Fsus4;;F;Fá;suspenso com quarta;1 4 5;3;E-A-D-G-B-E;1-1-X-3-1-1;1-1-X-2-1-1;F-A#-X-A#-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";3;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fadd9-1;violao;Fadd9;;F;Fá;com nona adicionada;1 3 5 9;1;E-A-D-G-B-E;1-0-X-0-1-1;1-0-X-0-1-1;F-A-X-G-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";3;2,4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fadd9-2;violao;Fadd9;;F;Fá;com nona adicionada;1 3 5 9;2;E-A-D-G-B-E;1-0-3-0-1-1;1-0-2-0-1-1;F-A-F-G-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;2,4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Fadd9-3;violao;Fadd9;;F;Fá;com nona adicionada;1 3 5 9;3;E-A-D-G-B-E;1-0-3-0-1-3;1-0-2-0-1-3;F-A-F-G-C-G;1;"sim; dedo 1 na casa 1, cordas 1 a 5";;2,4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F9-1;violao;F9;;F;Fá;nona dominante;1 3 5 b7 9;1;E-A-D-G-B-E;1-0-1-0-1-1;1-0-1-0-1-1;F-A-D#-G-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;2,4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F9-2;violao;F9;;F;Fá;nona dominante;1 3 5 b7 9;2;E-A-D-G-B-E;1-0-1-0-1-X;1-0-1-0-1-X;F-A-D#-G-C-X;1;"sim; dedo 1 na casa 1, cordas 1 a 5";6;2,4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F9-3;violao;F9;;F;Fá;nona dominante;1 3 5 b7 9;3;E-A-D-G-B-E;1-0-1-0-X-1;1-0-1-0-X-1;F-A-D#-G-X-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";5;2,4;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F5-1;violao;F5;;F;Fá;quinta (power chord);1 5;1;E-A-D-G-B-E;1-3-3-X-1-1;1-2-3-X-1-1;F-C-F-X-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";4;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F5-2;violao;F5;;F;Fá;quinta (power chord);1 5;2;E-A-D-G-B-E;1-X-X-X-1-1;1-X-X-X-1-1;F-X-X-X-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2,3,4;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F5-3;violao;F5;;F;Fá;quinta (power chord);1 5;3;E-A-D-G-B-E;1-X-3-X-1-1;1-X-2-X-1-1;F-X-F-X-C-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";2,4;;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F7b5-1;violao;F7b5;;F;Fá;sétima com quinta diminuta;1 3 b5 b7;1;E-A-D-G-B-E;1-0-1-2-0-1;1-0-1-2-0-1;F-A-D#-A-B-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;2,5;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F7b5-2;violao;F7b5;;F;Fá;sétima com quinta diminuta;1 3 b5 b7;2;E-A-D-G-B-E;1-0-1-X-0-1;1-0-1-X-0-1;F-A-D#-X-B-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";4;2,5;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F7b5-3;violao;F7b5;;F;Fá;sétima com quinta diminuta;1 3 b5 b7;3;E-A-D-G-B-E;1-2-1-2-0-1;1-2-1-3-0-1;F-B-D#-A-B-F;1;"sim; dedo 1 na casa 1, cordas 1 a 6";;5;F;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#-1;violao;F#;Gb;F#;Fá sustenido;maior;1 3 5;1;E-A-D-G-B-E;2-1-X-3-2-2;2-1-X-4-3-4;F#-A#-X-A#-C#-F#;1;não;3;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#-2;violao;F#;Gb;F#;Fá sustenido;maior;1 3 5;2;E-A-D-G-B-E;2-1-X-X-2-2;2-1-X-X-3-4;F#-A#-X-X-C#-F#;1;não;3,4;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#-3;violao;F#;Gb;F#;Fá sustenido;maior;1 3 5;3;E-A-D-G-B-E;2-X-4-3-2-2;1-X-3-2-1-1;F#-X-F#-A#-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";2;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m-1;violao;F#m;Gbm;F#;Fá sustenido;menor;1 b3 5;1;E-A-D-G-B-E;2-0-X-2-2-2;1-0-X-1-1-1;F#-A-X-A-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";3;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m-2;violao;F#m;Gbm;F#;Fá sustenido;menor;1 b3 5;2;E-A-D-G-B-E;2-0-4-2-2-2;1-0-2-1-1-1;F#-A-F#-A-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m-3;violao;F#m;Gbm;F#;Fá sustenido;menor;1 b3 5;3;E-A-D-G-B-E;2-0-X-X-2-2;1-0-X-X-1-1;F#-A-X-X-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";3,4;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#7-1;violao;F#7;Gb7;F#;Fá sustenido;sétima dominante;1 3 5 b7;1;E-A-D-G-B-E;2-1-2-3-2-0;2-1-3-4-4-0;F#-A#-E-A#-C#-E;1;não;;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#7-2;violao;F#7;Gb7;F#;Fá sustenido;sétima dominante;1 3 5 b7;2;E-A-D-G-B-E;2-1-2-X-2-0;2-1-3-X-4-0;F#-A#-E-X-C#-E;1;não;4;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#7-3;violao;F#7;Gb7;F#;Fá sustenido;sétima dominante;1 3 5 b7;3;E-A-D-G-B-E;2-4-2-3-2-0;1-3-1-2-1-0;F#-C#-E-A#-C#-E;2;"sim; dedo 1 na casa 2, cordas 1 a 5";;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
